"Mod name","Registry name","Item ID","Display name","Exists"
"Quark","quark:cyan_shingles","quark:cyan_shingles","Cyan Shingles","true"
"Quark","quark:cyan_shingles_slab","quark:cyan_shingles_slab","Cyan Shingles Slab","true"
"Quark","quark:cyan_shingles_stairs","quark:cyan_shingles_stairs","Cyan Shingles Stairs","true"
"Quark","quark:cyan_shingles_vertical_slab","quark:cyan_shingles_vertical_slab","Cyan Shingles Vertical Slab","true"
"Quark","quark:cyan_slime_block","quark:cyan_slime_block","Cyan Slime Block","true"
"Quark","quark:cyan_stained_planks","quark:cyan_stained_planks","Cyan Stained Planks","true"
"Quark","quark:cyan_stained_planks_slab","quark:cyan_stained_planks_slab","Cyan Stained Plank Slab","true"
"Quark","quark:cyan_stained_planks_stairs","quark:cyan_stained_planks_stairs","Cyan Stained Plank Stairs","true"
"Quark","quark:cyan_stained_planks_vertical_slab","quark:cyan_stained_planks_vertical_slab","Cyan Stained Plank Vertical Slab","true"
"Quark","quark:cyan_stool","quark:cyan_stool","Cyan Stool","true"
"Quark","quark:dark_elder_prismarine","quark:dark_elder_prismarine","Dark Elder Prismarine","true"
"Quark","quark:dark_elder_prismarine_slab","quark:dark_elder_prismarine_slab","Dark Elder Prismarine Slab","true"
"Quark","quark:dark_elder_prismarine_stairs","quark:dark_elder_prismarine_stairs","Dark Elder Prismarine Stairs","true"
"Quark","quark:dark_elder_prismarine_vertical_slab","quark:dark_elder_prismarine_vertical_slab","Dark Elder Prismarine Vertical Slab","true"
"Quark","quark:dark_oak_bookshelf","quark:dark_oak_bookshelf","Dark Oak Bookshelf","true"
"Quark","quark:dark_oak_chest","quark:dark_oak_chest","Dark Oak Chest","true"
"Quark","quark:dark_oak_hedge","quark:dark_oak_hedge","Dark Oak Hedge","true"
"Quark","quark:dark_oak_ladder","quark:dark_oak_ladder","Dark Oak Ladder","true"
"Quark","quark:dark_oak_leaf_carpet","quark:dark_oak_leaf_carpet","Dark Oak Leaf Carpet","true"
"Quark","quark:dark_oak_post","quark:dark_oak_post","Dark Oak Post","true"
"Quark","quark:dark_oak_trapped_chest","quark:dark_oak_trapped_chest","Dark Oak Trapped Chest","true"
"Quark","quark:dark_oak_vertical_slab","quark:dark_oak_vertical_slab","Dark Oak Vertical Slab","true"
"Quark","quark:dark_prismarine_vertical_slab","quark:dark_prismarine_vertical_slab","Dark Prismarine Vertical Slab","true"
"Quark","quark:diorite_bricks","quark:diorite_bricks","Polished Diorite Bricks","true"
"Quark","quark:diorite_bricks_slab","quark:diorite_bricks_slab","Polished Diorite Brick Slab","true"
"Quark","quark:diorite_bricks_stairs","quark:diorite_bricks_stairs","Polished Diorite Brick Stairs","true"
"Quark","quark:diorite_bricks_vertical_slab","quark:diorite_bricks_vertical_slab","Polished Diorite Brick Vertical Slab","true"
"Quark","quark:diorite_bricks_wall","quark:diorite_bricks_wall","Polished Diorite Brick Wall","true"
"Quark","quark:diorite_pavement","quark:diorite_pavement","Diorite Pavement","true"
"Quark","quark:diorite_pillar","quark:diorite_pillar","Diorite Pillar","true"
"Quark","quark:diorite_speleothem","quark:diorite_speleothem","Diorite Speleothem","true"
"Quark","quark:diorite_vertical_slab","quark:diorite_vertical_slab","Diorite Vertical Slab","true"
"Quark","quark:dirt_bricks","quark:dirt_bricks","Dirt Bricks","true"
"Quark","quark:dirt_bricks_slab","quark:dirt_bricks_slab","Dirt Brick Slab","true"
"Quark","quark:dirt_bricks_stairs","quark:dirt_bricks_stairs","Dirt Brick Stairs","true"
"Quark","quark:dirt_bricks_vertical_slab","quark:dirt_bricks_vertical_slab","Dirt Brick Vertical Slab","true"
"Quark","quark:dirt_bricks_wall","quark:dirt_bricks_wall","Dirt Brick Wall","true"
"Quark","quark:dirty_glass","quark:dirty_glass","Dirty Glass","true"
"Quark","quark:dirty_glass_pane","quark:dirty_glass_pane","Dirty Glass Pane","true"
"Quark","quark:duskbound_block","quark:duskbound_block","Duskbound Block","true"
"Quark","quark:duskbound_block_slab","quark:duskbound_block_slab","Duskbound Slab","true"
"Quark","quark:duskbound_block_stairs","quark:duskbound_block_stairs","Duskbound Stairs","true"
"Quark","quark:duskbound_block_vertical_slab","quark:duskbound_block_vertical_slab","Duskbound Vertical Slab","true"
"Quark","quark:duskbound_lantern","quark:duskbound_lantern","Duskbound Lantern","true"
"Quark","quark:elder_prismarine","quark:elder_prismarine","Elder Prismarine","true"
"Quark","quark:elder_prismarine_bricks","quark:elder_prismarine_bricks","Elder Prismarine Bricks","true"
"Quark","quark:elder_prismarine_bricks_slab","quark:elder_prismarine_bricks_slab","Elder Prismarine Brick Slab","true"
"Quark","quark:elder_prismarine_bricks_stairs","quark:elder_prismarine_bricks_stairs","Elder Prismarine Brick Stairs","true"
"Quark","quark:elder_prismarine_bricks_vertical_slab","quark:elder_prismarine_bricks_vertical_slab","Elder Prismarine Brick Vertical Slab","true"
"Quark","quark:elder_prismarine_slab","quark:elder_prismarine_slab","Elder Prismarine Slab","true"
"Quark","quark:elder_prismarine_stairs","quark:elder_prismarine_stairs","Elder Prismarine Stairs","true"
"Quark","quark:elder_prismarine_vertical_slab","quark:elder_prismarine_vertical_slab","Elder Prismarine Vertical Slab","true"
"Quark","quark:elder_prismarine_wall","quark:elder_prismarine_wall","Elder Prismarine Wall","true"
"Quark","quark:elder_sea_lantern","quark:elder_sea_lantern","Elder Sea Lantern","true"
"Quark","quark:end_stone_brick_vertical_slab","quark:end_stone_brick_vertical_slab","End Stone Brick Vertical Slab","true"
"Quark","quark:ender_watcher","quark:ender_watcher","Ender Watcher","true"
"Quark","quark:feeding_trough","quark:feeding_trough","Feeding Trough","true"
"Quark","quark:framed_glass","quark:framed_glass","Framed Glass","true"
"Quark","quark:framed_glass_pane","quark:framed_glass_pane","Framed Glass Pane","true"
"Quark","quark:glowcelium","quark:glowcelium","Glowcelium","true"
"Quark","quark:glowshroom","quark:glowshroom","Glowshroom","true"
"Quark","quark:glowshroom_block","quark:glowshroom_block","Glowshroom Block","true"
"Quark","quark:glowshroom_stem","quark:glowshroom_stem","Glowshroom Stem","true"
"Quark","quark:gold_bars","quark:gold_bars","Gold Bars","true"
"Quark","quark:gold_button","quark:gold_button","Gold Button","true"
"Quark","quark:golden_apple_crate","quark:golden_apple_crate","Golden Apple Crate","true"
"Quark","quark:granite_bricks","quark:granite_bricks","Polished Granite Bricks","true"
"Quark","quark:granite_bricks_slab","quark:granite_bricks_slab","Polished Granite Brick Slab","true"
"Quark","quark:granite_bricks_stairs","quark:granite_bricks_stairs","Polished Granite Brick Stairs","true"
"Quark","quark:granite_bricks_vertical_slab","quark:granite_bricks_vertical_slab","Polished Granite Brick Vertical Slab","true"
"Quark","quark:granite_bricks_wall","quark:granite_bricks_wall","Polished Granite Brick Wall","true"
"Quark","quark:granite_pavement","quark:granite_pavement","Granite Pavement","true"
"Quark","quark:granite_pillar","quark:granite_pillar","Granite Pillar","true"
"Quark","quark:granite_speleothem","quark:granite_speleothem","Granite Speleothem","true"
"Quark","quark:granite_vertical_slab","quark:granite_vertical_slab","Granite Vertical Slab","true"
"Quark","quark:grate","quark:grate","Iron Grate","true"
"Quark","quark:gravisand","quark:gravisand","Gravisand","true"
"Quark","quark:gray_candle","quark:gray_candle","Gray Candle","true"
"Quark","quark:gray_framed_glass","quark:gray_framed_glass","Gray Framed Glass","true"
"Quark","quark:gray_framed_glass_pane","quark:gray_framed_glass_pane","Gray Framed Glass Pane","true"
"Quark","quark:gray_quilted_wool","quark:gray_quilted_wool","Gray Quilted Wool","true"
"Quark","quark:gray_shingles","quark:gray_shingles","Gray Shingles","true"
"Quark","quark:gray_shingles_slab","quark:gray_shingles_slab","Gray Shingles Slab","true"
"Quark","quark:gray_shingles_stairs","quark:gray_shingles_stairs","Gray Shingles Stairs","true"
"Quark","quark:gray_shingles_vertical_slab","quark:gray_shingles_vertical_slab","Gray Shingles Vertical Slab","true"
"Quark","quark:gray_stained_planks","quark:gray_stained_planks","Gray Stained Planks","true"
"Quark","quark:gray_stained_planks_slab","quark:gray_stained_planks_slab","Gray Stained Plank Slab","true"
"Quark","quark:gray_stained_planks_stairs","quark:gray_stained_planks_stairs","Gray Stained Plank Stairs","true"
"Quark","quark:gray_stained_planks_vertical_slab","quark:gray_stained_planks_vertical_slab","Gray Stained Plank Vertical Slab","true"
"Quark","quark:gray_stool","quark:gray_stool","Gray Stool","true"
"Quark","quark:green_candle","quark:green_candle","Green Candle","true"
"Quark","quark:green_crystal","quark:green_crystal","Green Corundum","true"
"Quark","quark:green_crystal_cluster","quark:green_crystal_cluster","Green Corundum Cluster","true"
"Quark","quark:green_crystal_pane","quark:green_crystal_pane","Green Corundum Sheet","true"
"Quark","quark:green_framed_glass","quark:green_framed_glass","Green Framed Glass","true"
"Quark","quark:green_framed_glass_pane","quark:green_framed_glass_pane","Green Framed Glass Pane","true"
"Quark","quark:green_quilted_wool","quark:green_quilted_wool","Green Quilted Wool","true"
"Quark","quark:green_shingles","quark:green_shingles","Green Shingles","true"
"Quark","quark:green_shingles_slab","quark:green_shingles_slab","Green Shingles Slab","true"
"Quark","quark:green_shingles_stairs","quark:green_shingles_stairs","Green Shingles Stairs","true"
"Quark","quark:green_shingles_vertical_slab","quark:green_shingles_vertical_slab","Green Shingles Vertical Slab","true"
"Quark","quark:green_stained_planks","quark:green_stained_planks","Green Stained Planks","true"
"Quark","quark:green_stained_planks_slab","quark:green_stained_planks_slab","Green Stained Plank Slab","true"
"Quark","quark:green_stained_planks_stairs","quark:green_stained_planks_stairs","Green Stained Plank Stairs","true"
"Quark","quark:green_stained_planks_vertical_slab","quark:green_stained_planks_vertical_slab","Green Stained Plank Vertical Slab","true"
"Quark","quark:green_stool","quark:green_stool","Green Stool","true"
"Quark","quark:gunpowder_sack","quark:gunpowder_sack","Gunpowder Sack","true"
"Quark","quark:indigo_crystal","quark:indigo_crystal","Indigo Corundum","true"
"Quark","quark:indigo_crystal_cluster","quark:indigo_crystal_cluster","Indigo Corundum Cluster","true"
"Quark","quark:indigo_crystal_pane","quark:indigo_crystal_pane","Indigo Corundum Sheet","true"
"Quark","quark:iron_button","quark:iron_button","Iron Button","true"
"Quark","quark:iron_ladder","quark:iron_ladder","Iron Ladder","true"
"Quark","quark:iron_plate","quark:iron_plate","Iron Plate","true"
"Quark","quark:iron_plate_slab","quark:iron_plate_slab","Iron Plate Slab","true"
"Quark","quark:iron_plate_stairs","quark:iron_plate_stairs","Iron Plate Stairs","true"
"Quark","quark:iron_plate_vertical_slab","quark:iron_plate_vertical_slab","Iron Plate Vertical Slab","true"
"Quark","quark:iron_rod","quark:iron_rod","Iron Rod","true"
"Quark","quark:jasper","quark:jasper","Jasper","true"
"Quark","quark:jasper_bricks","quark:jasper_bricks","Polished Jasper Bricks","true"
"Quark","quark:jasper_bricks_slab","quark:jasper_bricks_slab","Polished Jasper Brick Slab","true"
"Quark","quark:jasper_bricks_stairs","quark:jasper_bricks_stairs","Polished Jasper Brick Stairs","true"
"Quark","quark:jasper_bricks_vertical_slab","quark:jasper_bricks_vertical_slab","Polished Jasper Brick Vertical Slab","true"
"Quark","quark:jasper_bricks_wall","quark:jasper_bricks_wall","Polished Jasper Brick Wall","true"
"Quark","quark:jasper_pavement","quark:jasper_pavement","Jasper Pavement","true"
"Quark","quark:jasper_pillar","quark:jasper_pillar","Jasper Pillar","true"
"Quark","quark:jasper_slab","quark:jasper_slab","Jasper Slab","true"
"Quark","quark:jasper_speleothem","quark:jasper_speleothem","Jasper Speleothem","true"
"Quark","quark:jasper_stairs","quark:jasper_stairs","Jasper Stairs","true"
"Quark","quark:jasper_vertical_slab","quark:jasper_vertical_slab","Jasper Vertical Slab","true"
"Quark","quark:jasper_wall","quark:jasper_wall","Jasper Wall","true"
"Quark","quark:jungle_bookshelf","quark:jungle_bookshelf","Jungle Bookshelf","true"
"Quark","quark:jungle_chest","quark:jungle_chest","Jungle Chest","true"
"Quark","quark:jungle_hedge","quark:jungle_hedge","Jungle Hedge","true"
"Quark","quark:jungle_ladder","quark:jungle_ladder","Jungle Ladder","true"
"Quark","quark:jungle_leaf_carpet","quark:jungle_leaf_carpet","Jungle Leaf Carpet","true"
"Quark","quark:jungle_post","quark:jungle_post","Jungle Post","true"
"Quark","quark:jungle_trapped_chest","quark:jungle_trapped_chest","Jungle Trapped Chest","true"
"Quark","quark:jungle_vertical_slab","quark:jungle_vertical_slab","Jungle Vertical Slab","true"
"Quark","quark:lavender_blossom_leaf_carpet","quark:lavender_blossom_leaf_carpet","Serene Blossom Leaf Carpet","true"
"Quark","quark:lavender_blossom_leaves","quark:lavender_blossom_leaves","Serene Blossom Leaves","true"
"Quark","quark:lavender_blossom_sapling","quark:lavender_blossom_sapling","Serene Blossom Sapling","true"
"Quark","quark:light_blue_candle","quark:light_blue_candle","Light Blue Candle","true"
"Quark","quark:light_blue_framed_glass","quark:light_blue_framed_glass","Light Blue Framed Glass","true"
"Quark","quark:light_blue_framed_glass_pane","quark:light_blue_framed_glass_pane","Light Blue Framed Glass Pane","true"
"Quark","quark:light_blue_quilted_wool","quark:light_blue_quilted_wool","Light Blue Quilted Wool","true"
"Quark","quark:light_blue_shingles","quark:light_blue_shingles","Light Blue Shingles","true"
"Quark","quark:light_blue_shingles_slab","quark:light_blue_shingles_slab","Light Blue Shingles Slab","true"
"Quark","quark:light_blue_shingles_stairs","quark:light_blue_shingles_stairs","Light Blue Shingles Stairs","true"
"Quark","quark:light_blue_shingles_vertical_slab","quark:light_blue_shingles_vertical_slab","Light Blue Shingles Vertical Slab","true"
"Quark","quark:light_blue_stained_planks","quark:light_blue_stained_planks","Light Blue Stained Planks","true"
"Quark","quark:light_blue_stained_planks_slab","quark:light_blue_stained_planks_slab","Light Blue Stained Plank Slab","true"
"Quark","quark:light_blue_stained_planks_stairs","quark:light_blue_stained_planks_stairs","Light Blue Stained Plank Stairs","true"
"Quark","quark:light_blue_stained_planks_vertical_slab","quark:light_blue_stained_planks_vertical_slab","Light Blue Stained Plank Vertical Slab","true"
"Quark","quark:light_blue_stool","quark:light_blue_stool","Light Blue Stool","true"
"Quark","quark:light_gray_candle","quark:light_gray_candle","Light Gray Candle","true"
"Quark","quark:light_gray_framed_glass","quark:light_gray_framed_glass","Light Gray Framed Glass","true"
"Quark","quark:light_gray_framed_glass_pane","quark:light_gray_framed_glass_pane","Light Gray Framed Glass Pane","true"
"Quark","quark:light_gray_quilted_wool","quark:light_gray_quilted_wool","Light Gray Quilted Wool","true"
"Quark","quark:light_gray_shingles","quark:light_gray_shingles","Light Gray Shingles","true"
"Quark","quark:light_gray_shingles_slab","quark:light_gray_shingles_slab","Light Gray Shingles Slab","true"
"Quark","quark:light_gray_shingles_stairs","quark:light_gray_shingles_stairs","Light Gray Shingles Stairs","true"
"Quark","quark:light_gray_shingles_vertical_slab","quark:light_gray_shingles_vertical_slab","Light Gray Shingles Vertical Slab","true"
"Quark","quark:light_gray_stained_planks","quark:light_gray_stained_planks","Light Gray Stained Planks","true"
"Quark","quark:light_gray_stained_planks_slab","quark:light_gray_stained_planks_slab","Light Gray Stained Plank Slab","true"
"Quark","quark:light_gray_stained_planks_stairs","quark:light_gray_stained_planks_stairs","Light Gray Stained Plank Stairs","true"
"Quark","quark:light_gray_stained_planks_vertical_slab","quark:light_gray_stained_planks_vertical_slab","Light Gray Stained Plank Vertical Slab","true"
"Quark","quark:light_gray_stool","quark:light_gray_stool","Light Gray Stool","true"
"Quark","quark:lime_candle","quark:lime_candle","Lime Candle","true"
"Quark","quark:lime_framed_glass","quark:lime_framed_glass","Lime Framed Glass","true"
"Quark","quark:lime_framed_glass_pane","quark:lime_framed_glass_pane","Lime Framed Glass Pane","true"
"Quark","quark:lime_quilted_wool","quark:lime_quilted_wool","Lime Quilted Wool","true"
"Quark","quark:lime_shingles","quark:lime_shingles","Lime Shingles","true"
"Quark","quark:lime_shingles_slab","quark:lime_shingles_slab","Lime Shingles Slab","true"
"Quark","quark:lime_shingles_stairs","quark:lime_shingles_stairs","Lime Shingles Stairs","true"
"Quark","quark:lime_shingles_vertical_slab","quark:lime_shingles_vertical_slab","Lime Shingles Vertical Slab","true"
"Quark","quark:lime_stained_planks","quark:lime_stained_planks","Lime Stained Planks","true"
"Quark","quark:lime_stained_planks_slab","quark:lime_stained_planks_slab","Lime Stained Plank Slab","true"
"Quark","quark:lime_stained_planks_stairs","quark:lime_stained_planks_stairs","Lime Stained Plank Stairs","true"
"Quark","quark:lime_stained_planks_vertical_slab","quark:lime_stained_planks_vertical_slab","Lime Stained Plank Vertical Slab","true"
"Quark","quark:lime_stool","quark:lime_stool","Lime Stool","true"
"Quark","quark:limestone","quark:limestone","Limestone","true"
"Quark","quark:limestone_bricks","quark:limestone_bricks","Polished Limestone Bricks","true"
"Quark","quark:limestone_bricks_slab","quark:limestone_bricks_slab","Polished Limestone Brick Slab","true"
"Quark","quark:limestone_bricks_stairs","quark:limestone_bricks_stairs","Polished Limestone Brick Stairs","true"
"Quark","quark:limestone_bricks_vertical_slab","quark:limestone_bricks_vertical_slab","Polished Limestone Brick Vertical Slab","true"
"Quark","quark:limestone_bricks_wall","quark:limestone_bricks_wall","Polished Limestone Brick Wall","true"
"Quark","quark:limestone_pavement","quark:limestone_pavement","Limestone Pavement","true"
"Quark","quark:limestone_pillar","quark:limestone_pillar","Limestone Pillar","true"
"Quark","quark:limestone_slab","quark:limestone_slab","Limestone Slab","true"
"Quark","quark:limestone_speleothem","quark:limestone_speleothem","Limestone Speleothem","true"
"Quark","quark:limestone_stairs","quark:limestone_stairs","Limestone Stairs","true"
"Quark","quark:limestone_vertical_slab","quark:limestone_vertical_slab","Limestone Vertical Slab","true"
"Quark","quark:limestone_wall","quark:limestone_wall","Limestone Wall","true"
"Quark","quark:lit_lamp","quark:lit_lamp","Lit Redstone Lamp","true"
"Quark","quark:magenta_candle","quark:magenta_candle","Magenta Candle","true"
"Quark","quark:magenta_framed_glass","quark:magenta_framed_glass","Magenta Framed Glass","true"
"Quark","quark:magenta_framed_glass_pane","quark:magenta_framed_glass_pane","Magenta Framed Glass Pane","true"
"Quark","quark:magenta_quilted_wool","quark:magenta_quilted_wool","Magenta Quilted Wool","true"
"Quark","quark:magenta_shingles","quark:magenta_shingles","Magenta Shingles","true"
"Quark","quark:magenta_shingles_slab","quark:magenta_shingles_slab","Magenta Shingles Slab","true"
"Quark","quark:magenta_shingles_stairs","quark:magenta_shingles_stairs","Magenta Shingles Stairs","true"
"Quark","quark:magenta_shingles_vertical_slab","quark:magenta_shingles_vertical_slab","Magenta Shingles Vertical Slab","true"
"Quark","quark:magenta_slime_block","quark:magenta_slime_block","Magenta Slime Block","true"
"Quark","quark:magenta_stained_planks","quark:magenta_stained_planks","Magenta Stained Planks","true"
"Quark","quark:magenta_stained_planks_slab","quark:magenta_stained_planks_slab","Magenta Stained Plank Slab","true"
"Quark","quark:magenta_stained_planks_stairs","quark:magenta_stained_planks_stairs","Magenta Stained Plank Stairs","true"
"Quark","quark:magenta_stained_planks_vertical_slab","quark:magenta_stained_planks_vertical_slab","Magenta Stained Plank Vertical Slab","true"
"Quark","quark:magenta_stool","quark:magenta_stool","Magenta Stool","true"
"Quark","quark:magma_bricks","quark:magma_bricks","Magma Bricks","true"
"Quark","quark:magma_bricks_slab","quark:magma_bricks_slab","Magma Brick Slab","true"
"Quark","quark:magma_bricks_stairs","quark:magma_bricks_stairs","Magma Brick Stairs","true"
"Quark","quark:magma_bricks_vertical_slab","quark:magma_bricks_vertical_slab","Magma Brick Vertical Slab","true"
"Quark","quark:magma_bricks_wall","quark:magma_bricks_wall","Magma Brick Wall","true"
"Quark","quark:magnet","quark:magnet","Magnet","true"
"Quark","quark:magnetized_block","quark:magnetized_block","Magnetized Block","true"
"Quark","quark:marble","quark:marble","Marble","true"
"Quark","quark:marble_bricks","quark:marble_bricks","Polished Marble Bricks","true"
"Quark","quark:marble_bricks_slab","quark:marble_bricks_slab","Polished Marble Brick Slab","true"
"Quark","quark:marble_bricks_stairs","quark:marble_bricks_stairs","Polished Marble Brick Stairs","true"
"Quark","quark:marble_bricks_vertical_slab","quark:marble_bricks_vertical_slab","Polished Marble Brick Vertical Slab","true"
"Quark","quark:marble_bricks_wall","quark:marble_bricks_wall","Polished Marble Brick Wall","true"
"Quark","quark:marble_pavement","quark:marble_pavement","Marble Pavement","true"
"Quark","quark:marble_pillar","quark:marble_pillar","Marble Pillar","true"
"Quark","quark:marble_slab","quark:marble_slab","Marble Slab","true"
"Quark","quark:marble_speleothem","quark:marble_speleothem","Marble Speleothem","true"
"Quark","quark:marble_stairs","quark:marble_stairs","Marble Stairs","true"
"Quark","quark:marble_vertical_slab","quark:marble_vertical_slab","Marble Vertical Slab","true"
"Quark","quark:marble_wall","quark:marble_wall","Marble Wall","true"
"Quark","quark:matrix_enchanter","quark:matrix_enchanter","Matrix Enchanting Table","true"
"Quark","quark:midori_block","quark:midori_block","Midori Block","true"
"Quark","quark:midori_block_slab","quark:midori_block_slab","Midori Slab","true"
"Quark","quark:midori_block_stairs","quark:midori_block_stairs","Midori Stairs","true"
"Quark","quark:midori_block_vertical_slab","quark:midori_block_vertical_slab","Midori Vertical Slab","true"
"Quark","quark:midori_pillar","quark:midori_pillar","Midori Pillar","true"
"Quark","quark:monster_box","quark:monster_box","Monster Box","true"
"Quark","quark:mossy_cobblestone_bricks","quark:mossy_cobblestone_bricks","Mossy Cobblestone Bricks","true"
"Quark","quark:mossy_cobblestone_bricks_slab","quark:mossy_cobblestone_bricks_slab","Mossy Cobblestone Brick Slab","true"
"Quark","quark:mossy_cobblestone_bricks_stairs","quark:mossy_cobblestone_bricks_stairs","Mossy Cobblestone Brick Stairs","true"
"Quark","quark:mossy_cobblestone_bricks_vertical_slab","quark:mossy_cobblestone_bricks_vertical_slab","Mossy Cobblestone Brick Vertical Slab","true"
"Quark","quark:mossy_cobblestone_bricks_wall","quark:mossy_cobblestone_bricks_wall","Mossy Cobblestone Brick Wall","true"
"Quark","quark:mossy_cobblestone_vertical_slab","quark:mossy_cobblestone_vertical_slab","Mossy Cobblestone Vertical Slab","true"
"Quark","quark:mossy_stone_brick_vertical_slab","quark:mossy_stone_brick_vertical_slab","Mossy Stone Brick Vertical Slab","true"
"Quark","quark:mushroom_chest","quark:mushroom_chest","Mushroom Chest","true"
"Quark","quark:mushroom_trapped_chest","quark:mushroom_trapped_chest","Mushroom Trapped Chest","true"
"Quark","quark:myalite","quark:myalite","Myalite","true"
"Quark","quark:myalite_bricks","quark:myalite_bricks","Polished Myalite Bricks","true"
"Quark","quark:myalite_bricks_slab","quark:myalite_bricks_slab","Polished Myalite Brick Slab","true"
"Quark","quark:myalite_bricks_stairs","quark:myalite_bricks_stairs","Polished Myalite Brick Stairs","true"
"Quark","quark:myalite_bricks_vertical_slab","quark:myalite_bricks_vertical_slab","Polished Myalite Brick Vertical Slab","true"
"Quark","quark:myalite_bricks_wall","quark:myalite_bricks_wall","Polished Myalite Brick Wall","true"
"Quark","quark:myalite_crystal","quark:myalite_crystal","Myalite Crystal","true"
"Quark","quark:myalite_pavement","quark:myalite_pavement","Myalite Pavement","true"
"Quark","quark:myalite_pillar","quark:myalite_pillar","Myalite Pillar","true"
"Quark","quark:myalite_slab","quark:myalite_slab","Myalite Slab","true"
"Quark","quark:myalite_stairs","quark:myalite_stairs","Myalite Stairs","true"
"Quark","quark:myalite_vertical_slab","quark:myalite_vertical_slab","Myalite Vertical Slab","true"
"Quark","quark:myalite_wall","quark:myalite_wall","Myalite Wall","true"
"Quark","quark:nether_brick_chest","quark:nether_brick_chest","Nether Brick Chest","true"
"Quark","quark:nether_brick_fence_gate","quark:nether_brick_fence_gate","Nether Brick Fence Gate","true"
"Quark","quark:nether_brick_trapped_chest","quark:nether_brick_trapped_chest","Nether Brick Trapped Chest","true"
"Quark","quark:nether_brick_vertical_slab","quark:nether_brick_vertical_slab","Nether Brick Vertical Slab","true"
"Quark","quark:nether_wart_sack","quark:nether_wart_sack","Nether Wart Sack","true"
"Quark","quark:netherrack_bricks","quark:netherrack_bricks","Netherrack Bricks","true"
"Quark","quark:netherrack_bricks_slab","quark:netherrack_bricks_slab","Netherrack Brick Slab","true"
"Quark","quark:netherrack_bricks_stairs","quark:netherrack_bricks_stairs","Netherrack Brick Stairs","true"
"Quark","quark:netherrack_bricks_vertical_slab","quark:netherrack_bricks_vertical_slab","Netherrack Brick Vertical Slab","true"
"Quark","quark:netherrack_bricks_wall","quark:netherrack_bricks_wall","Netherrack Brick Wall","true"
"Quark","quark:netherrack_speleothem","quark:netherrack_speleothem","Netherrack Speleothem","true"
"Quark","quark:oak_chest","quark:oak_chest","Oak Chest","true"
"Quark","quark:oak_hedge","quark:oak_hedge","Oak Hedge","true"
"Quark","quark:oak_leaf_carpet","quark:oak_leaf_carpet","Oak Leaf Carpet","true"
"Quark","quark:oak_post","quark:oak_post","Oak Post","true"
"Quark","quark:oak_trapped_chest","quark:oak_trapped_chest","Oak Trapped Chest","true"
"Quark","quark:oak_vertical_slab","quark:oak_vertical_slab","Oak Vertical Slab","true"
"Quark","quark:obsidian_pressure_plate","quark:obsidian_pressure_plate","Obsidian Pressure Plate","true"
"Quark","quark:orange_blossom_leaf_carpet","quark:orange_blossom_leaf_carpet","Warm Blossom Leaf Carpet","true"
"Quark","quark:orange_blossom_leaves","quark:orange_blossom_leaves","Warm Blossom Leaves","true"
"Quark","quark:orange_blossom_sapling","quark:orange_blossom_sapling","Warm Blossom Sapling","true"
"Quark","quark:orange_candle","quark:orange_candle","Orange Candle","true"
"Quark","quark:orange_crystal","quark:orange_crystal","Orange Corundum","true"
"Quark","quark:orange_crystal_cluster","quark:orange_crystal_cluster","Orange Corundum Cluster","true"
"Quark","quark:orange_crystal_pane","quark:orange_crystal_pane","Orange Corundum Sheet","true"
"Quark","quark:orange_framed_glass","quark:orange_framed_glass","Orange Framed Glass","true"
"Quark","quark:orange_framed_glass_pane","quark:orange_framed_glass_pane","Orange Framed Glass Pane","true"
"Quark","quark:orange_quilted_wool","quark:orange_quilted_wool","Orange Quilted Wool","true"
"Quark","quark:orange_shingles","quark:orange_shingles","Orange Shingles","true"
"Quark","quark:orange_shingles_slab","quark:orange_shingles_slab","Orange Shingles Slab","true"
"Quark","quark:orange_shingles_stairs","quark:orange_shingles_stairs","Orange Shingles Stairs","true"
"Quark","quark:orange_shingles_vertical_slab","quark:orange_shingles_vertical_slab","Orange Shingles Vertical Slab","true"
"Quark","quark:orange_stained_planks","quark:orange_stained_planks","Orange Stained Planks","true"
"Quark","quark:orange_stained_planks_slab","quark:orange_stained_planks_slab","Orange Stained Plank Slab","true"
"Quark","quark:orange_stained_planks_stairs","quark:orange_stained_planks_stairs","Orange Stained Plank Stairs","true"
"Quark","quark:orange_stained_planks_vertical_slab","quark:orange_stained_planks_vertical_slab","Orange Stained Plank Vertical Slab","true"
"Quark","quark:orange_stool","quark:orange_stool","Orange Stool","true"
"Quark","quark:paper_lantern","quark:paper_lantern","Paper Lantern","true"
"Quark","quark:paper_lantern_sakura","quark:paper_lantern_sakura","Decorated Paper Lantern","true"
"Quark","quark:paper_wall","quark:paper_wall","Paper Wall","true"
"Quark","quark:paper_wall_big","quark:paper_wall_big","Big Paper Wall","true"
"Quark","quark:paper_wall_sakura","quark:paper_wall_sakura","Decorated Paper Wall","true"
"Quark","quark:permafrost","quark:permafrost","Permafrost","true"
"Quark","quark:permafrost_bricks","quark:permafrost_bricks","Permafrost Bricks","true"
"Quark","quark:permafrost_bricks_slab","quark:permafrost_bricks_slab","Permafrost Brick Slab","true"
"Quark","quark:permafrost_bricks_stairs","quark:permafrost_bricks_stairs","Permafrost Brick Stairs","true"
